timestamp,channel,log_listener,text,Log_file_original_line,Log_file_line_number,log_file
2026.01.15 23:49:55,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:49:55 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",1442,20260115_225541_1797692549.txt
2026.01.15 23:49:56,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:49:56 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",1444,20260115_225541_1797692549.txt
2026.01.15 23:49:57,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:49:57 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",1445,20260115_225541_1797692549.txt
2026.01.15 23:49:58,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:49:58 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",1447,20260115_225541_1797692549.txt
2026.01.15 23:50:27,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:50:27 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",1461,20260115_225541_1797692549.txt
2026.01.15 23:50:27,notify,Zula Rage,The target [I] Luna is too far away. It must be within 109 km.,[ 2026.01.15 23:50:27 ] (notify) The target [I] Luna is too far away. It must be within 109 km.,1462,20260115_225541_1797692549.txt
2026.01.15 23:50:36,notify,Zula Rage,The target [I] Luna is too far away. It must be within 109 km.,[ 2026.01.15 23:50:36 ] (notify) The target [I] Luna is too far away. It must be within 109 km.,1466,20260115_225541_1797692549.txt
2026.01.15 23:50:36,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:50:36 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",1467,20260115_225541_1797692549.txt
2026.01.15 23:50:37,notify,Zula Rage,The target [I] Luna is too far away. It must be within 109 km.,[ 2026.01.15 23:50:37 ] (notify) The target [I] Luna is too far away. It must be within 109 km.,1468,20260115_225541_1797692549.txt
2026.01.15 23:50:57,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:50:57 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",1477,20260115_225541_1797692549.txt
2026.01.15 23:50:58,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:50:58 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",1478,20260115_225541_1797692549.txt
2026.01.15 23:50:59,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:50:59 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",1479,20260115_225541_1797692549.txt
2026.01.15 23:51:00,notify,Zula Rage,Target is invulnerable.,[ 2026.01.15 23:51:00 ] (notify) Target is invulnerable.,1481,20260115_225541_1797692549.txt
2026.01.15 23:51:29,notify,Zula Rage,The target [I] Luna is too far away. It must be within 141 km.,[ 2026.01.15 23:51:29 ] (notify) The target [I] Luna is too far away. It must be within 141 km.,1501,20260115_225541_1797692549.txt
2026.01.15 23:51:29,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:51:29 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",1502,20260115_225541_1797692549.txt
2026.01.15 23:51:30,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:51:30 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",1504,20260115_225541_1797692549.txt
2026.01.15 23:51:31,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:51:31 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",1505,20260115_225541_1797692549.txt
2026.01.15 23:51:32,notify,Zula Rage,Targeting attempt failed as the designated object is no longer present.,[ 2026.01.15 23:51:32 ] (notify) Targeting attempt failed as the designated object is no longer present.,1507,20260115_225541_1797692549.txt
2026.01.15 23:51:33,notify,Zula Rage,Targeting attempt failed as the designated object is no longer present.,[ 2026.01.15 23:51:33 ] (notify) Targeting attempt failed as the designated object is no longer present.,1508,20260115_225541_1797692549.txt
2026.01.15 23:51:34,notify,Zula Rage,Targeting attempt failed as the designated object is no longer present.,[ 2026.01.15 23:51:34 ] (notify) Targeting attempt failed as the designated object is no longer present.,1510,20260115_225541_1797692549.txt
2026.01.15 23:52:31,notify,Zula Rage,"You cannot launch Warrior II because you are already controlling 5 drones, as much as you have skill to.","[ 2026.01.15 23:52:31 ] (notify) You cannot launch Warrior II because you are already controlling 5 drones, as much as you have skill to.",1546,20260115_225541_1797692549.txt
2026.01.15 23:52:31,notify,Zula Rage,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:52:31 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",1548,20260115_225541_1797692549.txt
