pilot,ship_type,ship_class,ship_tech,hull_rarity,first_seen,last_seen,duration_s,seen_events_count
TheRandomDan,Sleipnir,Command Ship,T2,Tech II,15-01-2026 23:39:14,15-01-2026 23:51:33,739,236
