dataset,result,module,count,total_amount,avg_amount
damage_done,Hits,Domination Medium Proton Smartbomb,53,1628,30.71698113207547
damage_received,Hits,Domination Medium Proton Smartbomb,165,6424,38.93333333333333
repairs_done,,Large Remote Shield Booster II,8,3476,434.5
repairs_done,,Pithum A-Type Medium Remote Shield Booster,10,3034,303.4
