pilot,ship_type,ship_class,ship_tech,hull_rarity,first_seen,last_seen,duration_s,seen_events_count
Kariya Uta,Scorpion,Battleship,T1,Tech I,15-01-2026 23:40:01,15-01-2026 23:53:18,797,95
