pilot,ship_type,ship_class,ship_tech,hull_rarity,first_seen,last_seen,duration_s,seen_events_count
Ownda,Revelation Navy Issue,Dreadnought,T1,Faction,15-01-2026 20:29:17,15-01-2026 21:30:36,3679,3117
