pilot,ship_type,ship_class,ship_tech,hull_rarity,first_seen,last_seen,duration_s,seen_events_count
Zula Rage,Loki,Strategic Cruiser,T3,Tech III,15-01-2026 23:38:58,15-01-2026 23:56:03,1025,1686
