pilot,ship_type,ship_class,ship_tech,hull_rarity,first_seen,last_seen,duration_s,seen_events_count
Bree Azul,Scorpion,Battleship,T1,Tech I,15-01-2026 23:45:01,15-01-2026 23:54:05,544,79
