pilot,ship_type,ship_class,ship_tech,hull_rarity,first_seen,last_seen,duration_s,seen_events_count
Roman Furrer,Sacrilege,Heavy Assault Cruiser,T2,Tech II,15-01-2026 23:38:51,15-01-2026 23:56:02,1031,275
