pilot,ship_type,ship_class,ship_tech,hull_rarity,first_seen,last_seen,duration_s,seen_events_count
0wnda,Sabre,Interdictor,T2,Tech II,15-01-2026 21:02:56,15-01-2026 21:02:57,1,2
