pilot,ship_type,ship_class,ship_tech,hull_rarity,first_seen,last_seen,duration_s,seen_events_count
Berserk Horse,Sacrilege,Heavy Assault Cruiser,T2,Tech II,15-01-2026 23:38:53,15-01-2026 23:53:14,861,49
