pilot,ship_type,ship_class,ship_tech,hull_rarity,first_seen,last_seen,duration_s,seen_events_count
Justice Luft,Eos,Command Ship,T2,Tech II,15-01-2026 23:41:08,15-01-2026 23:50:13,545,60
