pilot,ship_type,ship_class,ship_tech,hull_rarity,first_seen,last_seen,duration_s,seen_events_count
Ampika Zarelli,Loki,Strategic Cruiser,T3,Tech III,15-01-2026 23:39:49,15-01-2026 23:43:59,250,90
